metodo,psi2,tempo,z
Solucao Analitica,3.6230426124649696e-33,4.58e-15,-199.10845139228138
Solucao Analitica,2.9568814690705836e-33,4.58e-15,-198.69320957498778
Solucao Analitica,3.5345448314970925e-33,4.58e-15,-198.2779677576942
Solucao Analitica,3.318418497552091e-33,4.58e-15,-197.8627259404006
Solucao Analitica,2.6872741743154224e-33,4.58e-15,-197.447484123107
Solucao Analitica,3.0727827439827022e-33,4.58e-15,-197.03224230581338
Solucao Analitica,2.3603762652500187e-33,4.58e-15,-196.61700048851978
Solucao Analitica,2.0740023020866357e-33,4.58e-15,-196.2017586712262
Solucao Analitica,2.239203094759821e-33,4.58e-15,-195.7865168539326
Solucao Analitica,2.1447568533786693e-33,4.58e-15,-195.371275036639
Solucao Analitica,1.3345032838616032e-33,4.58e-15,-194.9560332193454
Solucao Analitica,8.512172481684943e-34,4.58e-15,-194.5407914020518
Solucao Analitica,1.0287514575751316e-33,4.58e-15,-194.1255495847582
Solucao Analitica,5.521982012426826e-34,4.58e-15,-193.7103077674646
Solucao Analitica,1.1627943535137373e-33,4.58e-15,-193.295065950171
Solucao Analitica,4.2138705690512864e-34,4.58e-15,-192.8798241328774
Solucao Analitica,4.613659444854749e-34,4.58e-15,-192.4645823155838
Solucao Analitica,5.841875636002689e-34,4.58e-15,-192.0493404982902
Solucao Analitica,7.5664759076088755e-34,4.58e-15,-191.6340986809966
Solucao Analitica,2.0902385698896442e-34,4.58e-15,-191.218856863703
Solucao Analitica,4.97495339560716e-34,4.58e-15,-190.80361504640942
Solucao Analitica,5.030172580423693e-34,4.58e-15,-190.3883732291158
Solucao Analitica,5.434466481577947e-34,4.58e-15,-189.97313141182218
Solucao Analitica,1.9531642532452204e-34,4.58e-15,-189.55788959452858
Solucao Analitica,2.4348114409307595e-34,4.58e-15,-189.14264777723497
Solucao Analitica,1.0916565591155528e-34,4.58e-15,-188.7274059599414
Solucao Analitica,7.845978067296154e-34,4.58e-15,-188.3121641426478
Solucao Analitica,4.546173823553273e-35,4.58e-15,-187.89692232535418
Solucao Analitica,3.178539603968745e-34,4.58e-15,-187.48168050806058
Solucao Analitica,4.483176193409589e-34,4.58e-15,-187.06643869076697
Solucao Analitica,1.4410588652609263e-33,4.58e-15,-186.6511968734734
Solucao Analitica,1.21523243174916e-33,4.58e-15,-186.2359550561798
Solucao Analitica,1.750944304180517e-33,4.58e-15,-185.82071323888619
Solucao Analitica,9.464498835598246e-34,4.58e-15,-185.40547142159258
Solucao Analitica,1.7899351835315377e-33,4.58e-15,-184.990229604299
Solucao Analitica,1.4417357773248156e-33,4.58e-15,-184.5749877870054
Solucao Analitica,1.403712034229054e-33,4.58e-15,-184.1597459697118
Solucao Analitica,1.3927647424723135e-33,4.58e-15,-183.7445041524182
Solucao Analitica,1.618468101222984e-33,4.58e-15,-183.32926233512458
Solucao Analitica,1.1786440869421258e-33,4.58e-15,-182.914020517831
Solucao Analitica,1.8235904661469846e-33,4.58e-15,-182.4987787005374
Solucao Analitica,1.607748710280594e-33,4.58e-15,-182.0835368832438
Solucao Analitica,2.2513062182029853e-33,4.58e-15,-181.6682950659502
Solucao Analitica,1.7726396168821967e-33,4.58e-15,-181.25305324865656
Solucao Analitica,2.4049813547592586e-33,4.58e-15,-180.83781143136298
Solucao Analitica,2.7243646278971717e-33,4.58e-15,-180.42256961406937
Solucao Analitica,3.440243702601077e-33,4.58e-15,-180.00732779677577
Solucao Analitica,1.6459649335706494e-33,4.58e-15,-179.59208597948216
Solucao Analitica,1.7487925834238292e-33,4.58e-15,-179.1768441621886
Solucao Analitica,1.6628102204096763e-33,4.58e-15,-178.76160234489498
Solucao Analitica,2.3678442235389856e-33,4.58e-15,-178.34636052760138
Solucao Analitica,1.027909329245224e-33,4.58e-15,-177.93111871030777
Solucao Analitica,1.5696013495121113e-33,4.58e-15,-177.51587689301417
Solucao Analitica,9.936242185049387e-34,4.58e-15,-177.1006350757206
Solucao Analitica,2.0480481329058572e-33,4.58e-15,-176.68539325842698
Solucao Analitica,1.1728189531759994e-33,4.58e-15,-176.27015144113338
Solucao Analitica,1.0265214080388162e-33,4.58e-15,-175.85490962383977
Solucao Analitica,1.6801637573585085e-33,4.58e-15,-175.4396678065462
Solucao Analitica,1.1553122517036661e-33,4.58e-15,-175.0244259892526
Solucao Analitica,6.108746099779254e-34,4.58e-15,-174.609184171959
Solucao Analitica,1.8742229102927602e-34,4.58e-15,-174.19394235466538
Solucao Analitica,3.7597482258755556e-34,4.58e-15,-173.77870053737178
Solucao Analitica,7.9223698167302e-34,4.58e-15,-173.3634587200782
Solucao Analitica,3.6164358904400817e-34,4.58e-15,-172.9482169027846
Solucao Analitica,7.268807051067027e-34,4.58e-15,-172.532975085491
Solucao Analitica,4.2693727844778345e-34,4.58e-15,-172.11773326819736
Solucao Analitica,9.739358569630961e-34,4.58e-15,-171.70249145090375
Solucao Analitica,3.30858068635417e-34,4.58e-15,-171.28724963361017
Solucao Analitica,2.669350868361068e-34,4.58e-15,-170.87200781631657
Solucao Analitica,3.3056266189255364e-36,4.58e-15,-170.45676599902296
Solucao Analitica,6.368153798767982e-35,4.58e-15,-170.04152418172936
Solucao Analitica,2.2648691074315626e-34,4.58e-15,-169.62628236443578
Solucao Analitica,4.663730809188107e-34,4.58e-15,-169.21104054714218
Solucao Analitica,1.8828823804231905e-34,4.58e-15,-168.79579872984857
Solucao Analitica,1.3764849432928645e-34,4.58e-15,-168.38055691255497
Solucao Analitica,4.10337593950905e-34,4.58e-15,-167.96531509526136
Solucao Analitica,2.7767650200006663e-34,4.58e-15,-167.55007327796778
Solucao Analitica,6.5046550285485496e-34,4.58e-15,-167.13483146067418
Solucao Analitica,2.9672449209872614e-34,4.58e-15,-166.71958964338057
Solucao Analitica,1.3513798526516655e-34,4.58e-15,-166.30434782608697
Solucao Analitica,3.0235297038542666e-34,4.58e-15,-165.8891060087934
Solucao Analitica,9.678672111333507e-34,4.58e-15,-165.47386419149979
Solucao Analitica,2.696502425817941e-34,4.58e-15,-165.05862237420618
Solucao Analitica,6.348696516032753e-34,4.58e-15,-164.64338055691258
Solucao Analitica,6.369415877483893e-34,4.58e-15,-164.22813873961897
Solucao Analitica,1.3112482179716063e-33,4.58e-15,-163.8128969223254
Solucao Analitica,1.629676725866716e-33,4.58e-15,-163.39765510503176
Solucao Analitica,1.4409039794043087e-33,4.58e-15,-162.98241328773815
Solucao Analitica,1.3885090215125254e-33,4.58e-15,-162.56717147044455
Solucao Analitica,2.0244670347779162e-33,4.58e-15,-162.15192965315094
Solucao Analitica,6.7600437342845484e-34,4.58e-15,-161.73668783585737
Solucao Analitica,1.3408691745025556e-33,4.58e-15,-161.32144601856376
Solucao Analitica,1.2223833437432674e-33,4.58e-15,-160.90620420127016
Solucao Analitica,1.9652206302524266e-33,4.58e-15,-160.49096238397655
Solucao Analitica,1.6362794229667085e-33,4.58e-15,-160.07572056668297
Solucao Analitica,2.647527327793777e-33,4.58e-15,-159.66047874938937
Solucao Analitica,3.5671520468886426e-33,4.58e-15,-159.24523693209576
Solucao Analitica,3.838924458634737e-33,4.58e-15,-158.82999511480216
Solucao Analitica,3.167527729279466e-33,4.58e-15,-158.41475329750855
Solucao Analitica,4.599967836682053e-33,4.58e-15,-157.99951148021498
Solucao Analitica,3.578726093373985e-33,4.58e-15,-157.58426966292137
Solucao Analitica,5.451928827358981e-33,4.58e-15,-157.16902784562777
Solucao Analitica,3.6842740981716314e-33,4.58e-15,-156.75378602833416
Solucao Analitica,4.568551633111381e-33,4.58e-15,-156.33854421104058
Solucao Analitica,3.922499878919204e-33,4.58e-15,-155.92330239374698
Solucao Analitica,5.297517625302298e-33,4.58e-15,-155.50806057645337
Solucao Analitica,7.124054051732473e-33,4.58e-15,-155.09281875915977
Solucao Analitica,9.041778314686974e-33,4.58e-15,-154.67757694186614
Solucao Analitica,1.0314431020423721e-32,4.58e-15,-154.26233512457256
Solucao Analitica,1.1627900670699247e-32,4.58e-15,-153.84709330727895
Solucao Analitica,1.2108567521690185e-32,4.58e-15,-153.43185148998538
Solucao Analitica,1.371548939514118e-32,4.58e-15,-153.01660967269174
Solucao Analitica,1.498328733875047e-32,4.58e-15,-152.6013678553982
Solucao Analitica,1.8474318308740255e-32,4.58e-15,-152.18612603810456
Solucao Analitica,2.0029095345015115e-32,4.58e-15,-151.77088422081098
Solucao Analitica,2.5610107374008004e-32,4.58e-15,-151.35564240351735
Solucao Analitica,2.747333968023325e-32,4.58e-15,-150.94040058622377
Solucao Analitica,3.537245227908939e-32,4.58e-15,-150.52515876893017
Solucao Analitica,3.8127122104451637e-32,4.58e-15,-150.10991695163654
Solucao Analitica,4.179480175931899e-32,4.58e-15,-149.69467513434296
Solucao Analitica,4.7762018342605897e-32,4.58e-15,-149.27943331704932
Solucao Analitica,5.646191700333689e-32,4.58e-15,-148.86419149975575
Solucao Analitica,6.144188671239186e-32,4.58e-15,-148.44894968246214
Solucao Analitica,6.278148743520462e-32,4.58e-15,-148.03370786516857
Solucao Analitica,6.542301709721031e-32,4.58e-15,-147.61846604787493
Solucao Analitica,7.442846870944983e-32,4.58e-15,-147.20322423058136
Solucao Analitica,8.25831529321202e-32,4.58e-15,-146.78798241328772
Solucao Analitica,9.263244714961867e-32,4.58e-15,-146.37274059599417
Solucao Analitica,1.020532898959338e-31,4.58e-15,-145.95749877870054
Solucao Analitica,1.0849417526121138e-31,4.58e-15,-145.54225696140696
Solucao Analitica,1.1379883204868028e-31,4.58e-15,-145.12701514411333
Solucao Analitica,1.2133157165215633e-31,4.58e-15,-144.71177332681978
Solucao Analitica,1.2726358866962877e-31,4.58e-15,-144.29653150952615
Solucao Analitica,1.403191542215451e-31,4.58e-15,-143.88128969223257
Solucao Analitica,1.4317706141669118e-31,4.58e-15,-143.46604787493894
Solucao Analitica,1.3558886546334923e-31,4.58e-15,-143.05080605764536
Solucao Analitica,1.2777437989882725e-31,4.58e-15,-142.63556424035175
Solucao Analitica,1.276966961206137e-31,4.58e-15,-142.22032242305818
Solucao Analitica,1.3352559665836635e-31,4.58e-15,-141.80508060576454
Solucao Analitica,1.3607020325795832e-31,4.58e-15,-141.3898387884709
Solucao Analitica,1.4361210465536462e-31,4.58e-15,-140.97459697117736
Solucao Analitica,1.4885379878743793e-31,4.58e-15,-140.55935515388373
Solucao Analitica,1.4063343182839661e-31,4.58e-15,-140.14411333659015
Solucao Analitica,1.3510195805468044e-31,4.58e-15,-139.72887151929652
Solucao Analitica,1.2488531521859205e-31,4.58e-15,-139.31362970200294
Solucao Analitica,1.2133991602837983e-31,4.58e-15,-138.89838788470934
Solucao Analitica,1.0805474992785322e-31,4.58e-15,-138.48314606741576
Solucao Analitica,1.0423691600876025e-31,4.58e-15,-138.06790425012213
Solucao Analitica,9.662345344611964e-32,4.58e-15,-137.65266243282855
Solucao Analitica,9.308127698946901e-32,4.58e-15,-137.23742061553492
Solucao Analitica,8.742833567662418e-32,4.58e-15,-136.82217879824137
Solucao Analitica,7.805610236570454e-32,4.58e-15,-136.40693698094773
Solucao Analitica,7.199228458902726e-32,4.58e-15,-135.99169516365416
Solucao Analitica,6.667597326684726e-32,4.58e-15,-135.57645334636052
Solucao Analitica,6.182422116920305e-32,4.58e-15,-135.16121152906697
Solucao Analitica,5.426979192927342e-32,4.58e-15,-134.74596971177334
Solucao Analitica,4.603443940320174e-32,4.58e-15,-134.33072789447976
Solucao Analitica,4.250348947220174e-32,4.58e-15,-133.91548607718613
Solucao Analitica,3.5997425052723974e-32,4.58e-15,-133.50024425989255
Solucao Analitica,2.7122851188302614e-32,4.58e-15,-133.08500244259895
Solucao Analitica,2.0440541962070167e-32,4.58e-15,-132.66976062530537
Solucao Analitica,2.1040441545016905e-32,4.58e-15,-132.25451880801174
Solucao Analitica,1.6566241886138495e-32,4.58e-15,-131.8392769907181
Solucao Analitica,1.4336011719153896e-32,4.58e-15,-131.42403517342456
Solucao Analitica,1.2323842550073545e-32,4.58e-15,-131.00879335613092
Solucao Analitica,1.3909765712602224e-32,4.58e-15,-130.59355153883735
Solucao Analitica,1.0574041883386805e-32,4.58e-15,-130.1783097215437
Solucao Analitica,8.901430971601772e-33,4.58e-15,-129.76306790425014
Solucao Analitica,5.749248830323742e-33,4.58e-15,-129.34782608695653
Solucao Analitica,5.9861814716754834e-33,4.58e-15,-128.93258426966295
Solucao Analitica,3.484741248069164e-33,4.58e-15,-128.51734245236932
Solucao Analitica,2.8078328261481485e-33,4.58e-15,-128.10210063507574
Solucao Analitica,1.8606664980295825e-33,4.58e-15,-127.68685881778212
Solucao Analitica,1.58743459112445e-33,4.58e-15,-127.27161700048855
Solucao Analitica,1.1473295061765855e-33,4.58e-15,-126.85637518319493
Solucao Analitica,1.710015142028198e-33,4.58e-15,-126.44113336590135
Solucao Analitica,1.5755385882941284e-33,4.58e-15,-126.02589154860773
Solucao Analitica,3.437568659770665e-33,4.58e-15,-125.61064973131415
Solucao Analitica,3.7232137870204806e-33,4.58e-15,-125.19540791402052
Solucao Analitica,3.9978092673725676e-33,4.58e-15,-124.78016609672696
Solucao Analitica,5.0016344232007676e-33,4.58e-15,-124.36492427943332
Solucao Analitica,5.679236386788766e-33,4.58e-15,-123.94968246213976
Solucao Analitica,5.243645200148061e-33,4.58e-15,-123.53444064484613
Solucao Analitica,5.449467585684416e-33,4.58e-15,-123.11919882755251
Solucao Analitica,2.9919622612609523e-33,4.58e-15,-122.70395701025893
Solucao Analitica,2.7835706227471768e-33,4.58e-15,-122.2887151929653
Solucao Analitica,2.8141569857555727e-33,4.58e-15,-121.87347337567174
Solucao Analitica,4.6530768382949436e-33,4.58e-15,-121.4582315583781
Solucao Analitica,3.912045199536573e-33,4.58e-15,-121.04298974108454
Solucao Analitica,4.5508088297734045e-33,4.58e-15,-120.6277479237909
Solucao Analitica,5.7063197766317125e-33,4.58e-15,-120.21250610649734
Solucao Analitica,5.928253110066961e-33,4.58e-15,-119.79726428920371
Solucao Analitica,5.793212319044496e-33,4.58e-15,-119.38202247191015
Solucao Analitica,4.556404182883317e-33,4.58e-15,-118.96678065461651
Solucao Analitica,4.26713853303297e-33,4.58e-15,-118.55153883732294
Solucao Analitica,3.09502960594105e-33,4.58e-15,-118.13629702002932
Solucao Analitica,4.073417064017456e-33,4.58e-15,-117.72105520273574
Solucao Analitica,2.302088136650368e-33,4.58e-15,-117.30581338544212
Solucao Analitica,2.4563129954782523e-33,4.58e-15,-116.89057156814854
Solucao Analitica,2.0079794500746312e-33,4.58e-15,-116.47532975085493
Solucao Analitica,1.6739039555709374e-33,4.58e-15,-116.06008793356135
Solucao Analitica,2.5255261028546686e-33,4.58e-15,-115.64484611626771
Solucao Analitica,4.020052559226002e-33,4.58e-15,-115.22960429897415
Solucao Analitica,2.7023204532183403e-33,4.58e-15,-114.81436248168052
Solucao Analitica,4.5379724314624245e-33,4.58e-15,-114.3991206643869
Solucao Analitica,4.306617510805336e-33,4.58e-15,-113.98387884709332
Solucao Analitica,3.118351413861364e-33,4.58e-15,-113.5686370297997
Solucao Analitica,2.7271468939077067e-33,4.58e-15,-113.15339521250613
Solucao Analitica,1.2919153113277269e-33,4.58e-15,-112.73815339521249
Solucao Analitica,7.963268930210504e-34,4.58e-15,-112.32291157791893
Solucao Analitica,4.70197740328915e-34,4.58e-15,-111.9076697606253
Solucao Analitica,3.0153781087293315e-34,4.58e-15,-111.49242794333173
Solucao Analitica,4.952122601144133e-34,4.58e-15,-111.0771861260381
Solucao Analitica,1.063023051335611e-33,4.58e-15,-110.66194430874454
Solucao Analitica,1.523628757761816e-33,4.58e-15,-110.2467024914509
Solucao Analitica,1.816279831342533e-33,4.58e-15,-109.83146067415734
Solucao Analitica,1.7912653115570346e-33,4.58e-15,-109.41621885686371
Solucao Analitica,1.9256478257430385e-33,4.58e-15,-109.00097703957013
Solucao Analitica,1.61865572108229e-33,4.58e-15,-108.58573522227651
Solucao Analitica,1.4265799441579281e-33,4.58e-15,-108.17049340498293
Solucao Analitica,1.3776793791637208e-33,4.58e-15,-107.75525158768932
Solucao Analitica,7.789413315723886e-34,4.58e-15,-107.34000977039574
Solucao Analitica,2.8023785323603334e-34,4.58e-15,-106.92476795310212
Solucao Analitica,5.033466810221035e-34,4.58e-15,-106.50952613580854
Solucao Analitica,2.4408009593323894e-34,4.58e-15,-106.09428431851491
Solucao Analitica,7.278085484730862e-34,4.58e-15,-105.67904250122129
Solucao Analitica,8.309546525126221e-34,4.58e-15,-105.26380068392771
Solucao Analitica,9.862396992460973e-34,4.58e-15,-104.8485588666341
Solucao Analitica,2.5734494096989555e-33,4.58e-15,-104.43331704934052
Solucao Analitica,2.194588258513893e-33,4.58e-15,-104.01807523204688
Solucao Analitica,1.7415770626199932e-33,4.58e-15,-103.60283341475332
Solucao Analitica,2.2366275225621656e-33,4.58e-15,-103.18759159745969
Solucao Analitica,1.4139951055191015e-33,4.58e-15,-102.77234978016612
Solucao Analitica,1.3382511486550894e-33,4.58e-15,-102.35710796287249
Solucao Analitica,8.780456895149058e-34,4.58e-15,-101.94186614557893
Solucao Analitica,5.286967164288034e-34,4.58e-15,-101.5266243282853
Solucao Analitica,1.8672274485939104e-34,4.58e-15,-101.11138251099173
Solucao Analitica,1.7975025099167988e-34,4.58e-15,-100.6961406936981
Solucao Analitica,7.525388572316342e-34,4.58e-15,-100.28089887640454
Solucao Analitica,1.50493018950931e-33,4.58e-15,-99.8656570591109
Solucao Analitica,1.3291046326186945e-33,4.58e-15,-99.45041524181732
Solucao Analitica,2.180809816791474e-33,4.58e-15,-99.0351734245237
Solucao Analitica,2.6841145515458322e-33,4.58e-15,-98.61993160723013
Solucao Analitica,1.6017040990354925e-33,4.58e-15,-98.20468978993651
Solucao Analitica,1.3940583513486409e-33,4.58e-15,-97.78944797264293
Solucao Analitica,1.0088212952816421e-33,4.58e-15,-97.37420615534931
Solucao Analitica,6.7791382920735694e-34,4.58e-15,-96.95896433805568
Solucao Analitica,1.7342688559119007e-34,4.58e-15,-96.5437225207621
Solucao Analitica,3.0175129807211674e-34,4.58e-15,-96.12848070346848
Solucao Analitica,8.718222699034709e-35,4.58e-15,-95.7132388861749
Solucao Analitica,2.1994835216951215e-34,4.58e-15,-95.29799706888129
Solucao Analitica,1.1839035950452343e-35,4.58e-15,-94.88275525158771
Solucao Analitica,2.7069368356948506e-34,4.58e-15,-94.46751343429408
Solucao Analitica,4.901373037307524e-34,4.58e-15,-94.05227161700051
Solucao Analitica,4.16638098712483e-34,4.58e-15,-93.63702979970688
Solucao Analitica,7.77308602183289e-34,4.58e-15,-93.22178798241332
Solucao Analitica,8.590900847478396e-34,4.58e-15,-92.80654616511968
Solucao Analitica,1.3002168873819109e-33,4.58e-15,-92.39130434782612
Solucao Analitica,2.411455931905095e-33,4.58e-15,-91.97606253053249
Solucao Analitica,3.48580622180013e-33,4.58e-15,-91.56082071323893
Solucao Analitica,2.553616502540173e-33,4.58e-15,-91.14557889594529
Solucao Analitica,2.481383408670589e-33,4.58e-15,-90.73033707865173
Solucao Analitica,1.4541831382031212e-33,4.58e-15,-90.3150952613581
Solucao Analitica,1.0283901047532963e-33,4.58e-15,-89.89985344406452
Solucao Analitica,3.407543122082104e-34,4.58e-15,-89.4846116267709
Solucao Analitica,4.781516886610592e-34,4.58e-15,-89.06936980947732
Solucao Analitica,4.541164383044162e-34,4.58e-15,-88.6541279921837
Solucao Analitica,2.4929105447552274e-33,4.58e-15,-88.23888617489007
Solucao Analitica,2.8638007314426628e-33,4.58e-15,-87.82364435759649
